datetime;Engine rpm;Lub oil pressure;Fuel pressure;Coolant pressure;lub oil temp;Coolant temp;Engine Condition
2:51:35;647;"2,380054274";"3,342982624";"3,201487477";"77,99099888";"73,46626807";1
2:51:36;525;"3,945840092";"11,90858961";"1,724396691";"76,85727496";"80,15108577";1
2:51:37;974;"3,385116416";"11,44011751";"2,466290985";"77,0160132";"83,03840029";0
2:51:38;828;"3,901663953";"4,341471991";"1,672806057";"84,11822652";"74,78577941";1
2:51:39;711;"1,878176094";"2,792855634";"3,093512112";"78,38567857";"70,62736304";1
2:51:40;612;"4,411540194";"3,984834507";"5,69876867";"76,50905671";"85,42458821";1
2:51:41;600;"2,277360854";"5,856012222";"1,272284073";"74,30880394";"71,56650778";1
2:51:42;738;"2,314937905";"8,804887261";"3,043340179";"81,82224817";"82,07161018";0
2:51:43;727;"4,072361064";"6,208265342";"1,764519936";"79,70456993";"73,38014355";0
2:51:44;899;"3,188622272";"0,599029963";"1,224486153";"76,4912382";"66,85380483";0
2:51:45;484;"2,389605016";"7,761719449";"1,122667662";"77,39617146";"78,81885012";1
2:51:46;1123;"2,209600442";"5,535388957";"1,773271358";"77,22652467";"83,67489862";1
2:51:47;674;"3,187431696";"3,208982941";"1,757471186";"75,19097307";"84,35811782";0
2:51:48;496;"3,438817871";"6,08094603";"3,130299506";"73,5928581";"82,07403466";1
2:51:49;691;"4,214750532";"6,05410729";"2,754240167";"74,17533064";"81,14831115";0
2:51:50;1067;"3,560063203";"7,199017743";"2,025763044";"76,6448759";"82,26388776";0
2:51:51;879;"4,034622902";"12,04524108";"1,345101602";"76,09112897";"73,77748828";0
2:51:52;684;"1,798212804";"6,415037196";"1,595912949";"76,22703081";"70,72093665";0
2:51:53;436;"1,837354187";"9,348115313";"3,395640017";"74,7695029";"70,10638971";1
2:51:54;842;"4,693078433";"6,451239928";"3,355831226";"76,74866727";"68,34587326";0
2:51:55;422;"4,94215732";"10,063178";"1,778199142";"77,45671911";"81,85560843";1
2:51:56;1322;"2,592830422";"5,092140159";"1,45839503";"75,97676596";"77,16328707";0
2:51:57;786;"3,858110181";"3,604387624";"1,207400956";"77,53437111";"73,0935447";0
2:51:58;652;"2,952229839";"4,328989739";"3,189903735";"76,3292567";"75,59877904";1
2:51:59;1091;"4,734335407";"10,99371751";"2,055986362";"77,02060239";"73,73192297";1
2:52:00;1339;"0,581039706";"4,306783244";"1,280967514";"86,73573601";"79,89890189";0
2:52:01;675;"2,697809872";"5,087342676";"2,60779769";"75,78012744";"83,01886188";0
2:52:02;764;"2,533396187";"6,755261154";"3,165243673";"77,11121962";"78,61850068";1
2:52:03;497;"2,028773081";"5,434360927";"1,761409259";"76,53799135";"72,62431712";0
2:52:04;469;"2,270931454";"4,807240695";"2,214452152";"78,07679133";"70,33767145";0
2:52:05;585;"2,345836056";"3,815857557";"2,191455952";"76,64089481";"79,50724239";1
2:52:06;777;"2,320776749";"0,834977283";"0,984778453";"76,86705561";"70,42016177";1
2:52:07;932;"2,951900152";"9,356767298";"1,655103042";"74,32558046";"88,92066367";1
2:52:08;977;"2,379558674";"6,423108097";"1,661921368";"76,75916292";"84,38739738";1
2:52:09;1075;"2,291578816";"6,753403085";"5,745379695";"76,11986044";"88,25323925";1
2:52:10;809;"3,615721644";"4,950209353";"3,258002065";"74,50204335";"88,86314819";1
2:52:11;392;"3,961606359";"5,729889303";"1,877326281";"77,73237983";"70,37151494";1
2:52:12;422;"2,39074303";"13,46725807";"1,621002589";"77,81819654";"89,00070594";1
2:52:13;680;"3,889223958";"4,239514436";"3,000433592";"76,03808572";"74,87503512";1
2:52:14;768;"4,363870985";"9,547001191";"1,633241897";"75,4598322";"78,01362721";1
2:52:15;943;"3,85760072";"3,931525761";"2,278755443";"83,27547142";"78,74549967";0
2:52:16;671;"3,666109837";"7,775491523";"1,234252713";"84,53836057";"80,75331221";1
2:52:17;1289;"4,291256456";"4,884495328";"3,864385738";"85,88978609";"73,20149185";0
2:52:18;504;"2,355276791";"7,511943462";"2,326622585";"88,21829066";"78,735397";0
2:52:19;715;"3,589952394";"5,774100961";"2,989575401";"77,12576941";"77,07633619";1
2:52:20;523;"2,867539686";"14,85526385";"3,293260391";"73,73832863";"81,73758516";1
2:52:21;408;"2,006543965";"6,877284493";"2,654026783";"74,48445359";"70,18947424";1
2:52:22;909;"2,935110832";"6,597608449";"1,323240983";"87,02440203";"76,93175284";1
2:52:23;991;"2,792851439";"12,4693236";"1,835133175";"77,09551202";"88,10071713";0
2:52:24;608;"4,93590863";"7,152213873";"2,638995095";"75,03344524";"73,08025744";1
2:52:25;620;"2,942683478";"4,005275718";"1,629870954";"75,08462456";"75,09822981";0
2:52:26;996;"2,608127735";"6,800612307";"1,944540566";"78,01676253";"73,00683046";0
2:52:27;478;"3,681887542";"6,430745406";"3,045633345";"74,07511532";"70,07667194";1
2:52:28;456;"2,110521749";"4,515448905";"2,101105519";"73,81799525";"70,30272933";1
2:52:29;556;"2,130056149";"3,447861866";"5,128437306";"75,3642262";"76,39333777";1
2:52:30;459;"3,9335565";"9,186890896";"2,896027499";"79,47780948";"79,7264286";1
2:52:31;804;"1,945053376";"6,96564974";"1,376612854";"76,08309892";"77,79829331";1
2:52:32;670;"4,220738437";"8,012734532";"3,006740576";"76,40559984";"76,56584774";1
2:52:33;1048;"4,707825592";"4,403818184";"1,549348726";"75,50089282";"69,79372413";0
2:52:34;809;"3,124063763";"7,651831971";"2,256035336";"76,39985247";"77,46747522";1
2:52:35;570;"2,71411885";"4,435408507";"2,148389296";"81,82653342";"76,2410269";1
2:52:36;941;"2,629265748";"12,16060819";"1,063104903";"75,53953684";"72,59827059";0
2:52:37;728;"4,15407108";"15,79846399";"1,494120121";"77,57750984";"74,82099365";1
2:52:38;586;"2,845089961";"4,356075751";"5,788695427";"76,7332732";"79,51023866";1
2:52:39;619;"2,895995689";"12,05288724";"2,471167446";"77,25243036";"83,97483298";1
2:52:40;512;"2,46724547";"6,343766394";"2,302458387";"74,50166196";"79,48148546";1
2:52:41;468;"4,801892172";"12,39896694";"2,5664904";"76,23709847";"74,37650807";1
2:52:42;383;"4,431848357";"6,572642106";"3,698147554";"73,96124753";"73,23737267";1
2:52:43;1101;"3,05833792";"6,931112047";"1,578244579";"75,47744661";"84,15452158";1
2:52:44;877;"1,964470118";"5,274508014";"4,365924102";"77,66083174";"78,52573891";1
2:52:45;804;"3,221900908";"4,972636357";"0,997487996";"75,68492986";"65,55966559";1
2:52:46;653;"3,639840438";"8,129697571";"1,354455703";"77,89808287";"70,63808442";1
2:52:47;1530;"2,242948241";"4,266780416";"3,484117494";"75,94702867";"79,78894048";0
2:52:48;1025;"2,420329547";"5,20372422";"2,046826119";"75,43178263";"80,66457663";0
2:52:49;950;"5,3097415";"10,10625934";"1,057721494";"76,36927799";"77,35814175";0
2:52:50;523;"1,511865655";"6,046909377";"1,235807491";"77,24107445";"77,83806392";1
2:52:51;1178;"2,881278982";"5,288614241";"2,079023792";"83,27982493";"81,11863293";0
2:52:52;1380;"4,646637883";"6,949241528";"2,712131458";"75,17723853";"76,75837977";0
2:52:53;809;"4,111239203";"7,297054105";"5,214051303";"85,80379098";"78,93173167";1
2:52:54;1149;"4,256786376";"11,98833759";"1,682132297";"76,51677078";"84,08698216";0
2:52:55;768;"3,360009001";"4,828457271";"1,848371976";"76,83302044";"67,26331688";1
2:52:56;1045;"3,387128806";"6,474356777";"2,052244457";"76,77964108";"78,5104113";0
2:52:57;610;"4,667713924";"5,931002321";"5,436132697";"77,48058409";"80,98166672";1
2:52:58;549;"0,440156746";"6,914650048";"2,902600759";"72,89043254";"92,36974303";1
2:52:59;641;"3,604967626";"3,603200058";"1,809616222";"76,03317478";"81,2202466";1
2:53:00;722;"2,567257422";"8,482197365";"3,221489069";"73,68597208";"75,37565477";1
2:53:01;748;"1,999914243";"8,125867627";"2,047060403";"76,36105316";"76,1211105";0
2:53:02;873;"3,46886282";"5,357634507";"4,245988595";"76,43257063";"82,2001144";0
2:53:03;701;"2,670374427";"6,056211904";"2,4988965";"76,91018135";"88,60896878";1
2:53:04;677;"4,286663409";"4,105022386";"3,242698241";"85,0410328";"81,02649993";1
2:53:05;743;"2,18721828";"11,57822571";"2,923512178";"75,71865552";"80,99994";1
2:53:06;668;"2,579780374";"3,861215559";"1,90274194";"75,9814276";"78,92308715";1
2:53:07;821;"3,802861825";"5,412666973";"3,208572268";"74,86991371";"79,63633329";0
2:53:08;567;"2,051494705";"3,361260708";"2,76366546";"77,23258723";"69,89570966";0
2:53:09;812;"1,964787458";"6,347826775";"3,340942685";"75,41311291";"82,65642672";1
2:53:10;649;"3,464224417";"6,824166311";"1,598621094";"74,08579972";"70,70612209";0
2:53:11;999;"2,007870754";"3,505645938";"2,838932529";"82,46437994";"74,53945307";0
2:53:12;649;"3,15734273";"2,403212327";"1,127596502";"78,41389059";"75,15250076";1
2:53:13;662;"2,764020025";"9,657172672";"3,466439323";"73,16938437";"76,18183179";1
2:53:14;817;"2,021827256";"6,564331091";"2,470375559";"77,48808974";"88,41891173";0
2:53:15;697;"1,861795823";"6,641426983";"3,167060384";"74,52221442";"86,4215026";0
2:53:16;660;"4,044732046";"3,888768121";"2,168280627";"76,57814748";"72,20338401";1
2:53:17;392;"2,735794527";"7,003601522";"2,229790702";"74,40516568";"82,26346329";1
2:53:18;692;"3,628630008";"5,53265252";"1,644914869";"73,47210931";"74,6848392";1
2:53:19;434;"4,793285009";"7,449600561";"2,455851557";"76,07027341";"71,73887074";1
2:53:20;827;"2,96777673";"6,680132399";"4,960060091";"76,35256803";"73,13230506";0
2:53:21;1101;"2,447564359";"5,83737382";"2,127686707";"76,19319553";"85,97653279";0
2:53:22;416;"2,666114657";"8,402077864";"3,260883339";"85,37703179";"91,50299566";1
2:53:23;537;"2,940957821";"5,438149446";"1,721493143";"75,65035202";"71,29191915";1
2:53:24;1270;"2,194001563";"6,005066761";"3,278878548";"78,19896176";"84,67773199";1
2:53:25;538;"4,201961701";"5,790457337";"1,474904383";"75,65152794";"78,06000105";1
2:53:26;571;"2,327885679";"10,58046892";"2,454941191";"76,38655971";"74,21500171";1
2:53:27;623;"4,254785688";"4,24093606";"2,382120199";"75,09879563";"81,74611238";1
2:53:28;858;"2,78192344";"7,646399706";"3,298153172";"76,69284494";"89,21085127";1
2:53:29;841;"3,345417715";"4,387477225";"3,996426081";"77,85930831";"73,07777965";0
2:53:30;521;"2,729977231";"4,818371071";"1,827280009";"74,06622043";"85,27127214";1
2:53:31;1425;"2,750815791";"2,677409041";"2,668441438";"83,38031364";"75,70386153";0
2:53:32;926;"2,973365635";"6,369644094";"3,727748298";"76,12386208";"70,28799782";1
2:53:33;720;"2,970727958";"5,638241093";"1,802416458";"82,40113495";"71,95033128";1
2:53:34;710;"2,589539017";"11,5053872";"2,018295453";"77,40301026";"68,93165629";0
2:53:35;962;"4,929058422";"10,61337902";"1,60748637";"75,07258625";"88,23911484";1
2:53:36;750;"2,005340276";"5,170349685";"1,74075614";"77,8345621";"77,27299324";1
2:53:37;882;"4,392965199";"5,038490913";"2,232347588";"77,47039255";"72,31872525";1
2:53:38;541;"2,11156254";"1,958661052";"2,778355011";"74,5373132";"72,186329";1
2:53:39;1275;"3,939939711";"6,422518528";"2,188834146";"82,82485086";"71,05854622";0
2:53:40;983;"3,18164106";"9,400286618";"5,249806014";"75,67453513";"76,86295868";0
2:53:41;1382;"4,330332903";"4,513069235";"1,506594119";"74,90015078";"78,45191987";0
2:53:42;1154;"4,947366258";"5,841660208";"1,948700579";"77,405824";"75,45855385";0
2:53:43;1078;"4,785110461";"8,032375543";"2,73030045";"76,48677926";"77,16476583";1
2:53:44;813;"3,904694104";"14,07910916";"2,692904306";"76,81881278";"81,55419629";1
2:53:45;1178;"3,256440276";"8,172965661";"1,489593129";"77,23744025";"75,99578908";1
2:53:46;881;"4,007460527";"15,11873477";"5,302730196";"87,82212138";"82,95204431";1
2:53:47;865;"2,583567586";"3,733036846";"1,803280019";"79,25681912";"82,10004837";0
2:53:48;968;"3,475435992";"5,622734634";"3,013102553";"75,4847203";"82,35774247";0
2:53:49;545;"2,059760722";"5,192816665";"1,357459983";"75,48549773";"71,31093574";1
2:53:50;644;"3,768083125";"4,190270748";"3,360371218";"78,6136296";"89,6400016";1
2:53:51;1310;"4,172205177";"4,116218103";"0,999037284";"86,46766555";"77,83424259";0
2:53:52;656;"4,151633853";"6,293228799";"3,17778139";"75,57225753";"68,31764688";1
2:53:53;655;"2,922010548";"6,729562429";"2,595958545";"73,76570709";"78,22750796";1
2:53:54;792;"2,860362143";"4,967420379";"4,662794589";"78,00818998";"82,22488136";0
2:53:55;856;"2,959446997";"10,47046469";"1,531806934";"85,31880344";"82,35167425";0
2:53:56;1137;"4,02268564";"8,871413936";"4,564531913";"80,08857835";"74,85084497";0
2:53:57;920;"3,522071742";"12,806922";"3,464142654";"76,66805555";"79,33659683";0
2:53:58;649;"1,757340275";"0,671118274";"2,947765862";"77,94745523";"77,75162377";1
2:53:59;872;"3,8094983";"7,259358966";"2,130249026";"79,7347128";"74,72078483";1
2:54:00;1316;"2,871257718";"12,15710776";"3,14507639";"83,64954552";"78,19061681";0
2:54:01;525;"4,366174537";"5,993565597";"0,799098833";"75,28904154";"82,50379322";1
2:54:02;677;"2,060733056";"5,031463189";"2,593225411";"76,37294341";"82,64952274";1
2:54:03;1404;"1,68991205";"6,175127406";"6,051494042";"75,80715212";"82,21213752";1
2:54:04;459;"2,152066179";"6,577815992";"1,448952997";"74,45297511";"75,56909326";1
2:54:05;449;"1,908710922";"1,385100512";"2,337084331";"76,98159514";"81,30679335";1
2:54:06;863;"2,455909454";"4,089042279";"1,938663861";"81,32481647";"83,22710566";0
2:54:07;1346;"2,227767947";"7,683457189";"1,679389809";"76,61403532";"82,53992009";0
2:54:08;640;"2,65038278";"11,44220662";"3,585090426";"74,14389388";"78,89508485";0
2:54:09;641;"3,856762443";"6,193728031";"6,089918636";"81,41853875";"75,22450958";1
2:54:10;435;"4,098055088";"6,398678652";"2,408686324";"86,9982448";"79,00078652";1
2:54:11;590;"2,524033859";"5,790261209";"2,78488477";"74,77662609";"84,21484028";1
2:54:12;690;"5,754088193";"7,530302668";"1,617894144";"76,14429049";"78,86297254";1
2:54:13;838;"4,283313068";"7,747187537";"2,339947578";"76,89037302";"76,7142475";0
2:54:14;1410;"3,056365584";"6,106959082";"1,234190959";"76,69443814";"84,71609734";0
2:54:15;471;"2,109502918";"4,540284614";"3,002624089";"77,78907628";"68,73742806";0
2:54:16;608;"3,988734856";"8,7555983";"1,79495641";"77,23817229";"67,97746694";1
2:54:17;590;"3,972340705";"9,84048388";"1,786301451";"76,49439467";"82,04509794";1
2:54:18;534;"2,304156049";"10,11031149";"2,141003707";"84,16748403";"75,93063628";1
2:54:19;573;"4,43628011";"3,148337697";"1,611848152";"75,80599416";"82,43566578";1
2:54:20;842;"3,334604523";"7,98983571";"1,652389839";"74,66231322";"69,51632722";0
2:54:21;591;"2,385254106";"5,302298264";"3,250646489";"85,65459901";"72,21877313";1
2:54:22;708;"2,522066408";"5,337188513";"2,581806788";"75,76195427";"67,93846755";1
2:54:23;377;"4,80770603";"3,896239595";"1,165911867";"77,69514362";"80,77975095";1
2:54:24;1055;"2,350579157";"5,377645553";"1,639414813";"77,8195001";"77,79360383";0
2:54:25;1019;"3,436407967";"6,348084295";"3,001793619";"77,39428316";"76,31894235";1
2:54:26;507;"2,725479868";"6,458173058";"4,572432527";"87,44843431";"75,51585864";1
2:54:27;772;"4,248028774";"6,207968426";"1,384764674";"75,14396891";"85,94964013";0
2:54:28;620;"2,224537318";"5,18618336";"1,987345722";"77,98416234";"76,65122236";1
2:54:29;407;"2,406172207";"3,915681438";"1,779746755";"84,74432597";"66,66428979";1
2:54:30;807;"4,160043188";"7,929488599";"1,809439176";"83,93355223";"82,96512481";0
2:54:31;916;"4,08191897";"4,945268741";"1,643343199";"77,15836292";"76,38257038";0
2:54:32;596;"3,661720136";"6,236565094";"2,050365496";"77,05720201";"83,73855863";1
2:54:33;1272;"4,795232172";"7,105370388";"2,776575599";"76,43507382";"70,82889166";0
2:54:34;534;"5,094038336";"9,670051549";"2,192183547";"74,12448141";"65,41637571";1
2:54:35;784;"5,474837772";"8,372135779";"1,527350169";"77,05767439";"83,02482518";1
2:54:36;869;"2,012025995";"6,297302053";"2,248841192";"74,87197623";"75,93308629";1
2:54:37;637;"3,982328345";"3,352307713";"2,55417048";"76,94452064";"77,97160704";0
2:54:38;886;"3,769635735";"7,347551141";"1,895328795";"76,36284995";"71,07190754";1
2:54:39;639;"3,322353272";"5,657998362";"0,735435981";"76,04873193";"94,85781913";1
2:54:40;1185;"3,101842662";"3,599729791";"2,287551401";"76,41790555";"78,38557382";0
2:54:41;517;"2,255895293";"6,922782621";"2,008604247";"76,81201437";"80,98811354";1
2:54:42;723;"3,006397794";"7,791476906";"3,114176112";"74,78404797";"83,10734974";1
2:54:43;490;"2,622866093";"4,226619976";"3,496018056";"75,866762";"83,69850439";1
2:54:44;969;"4,074987667";"17,64107325";"1,33979203";"82,80599897";"76,93758625";1
2:54:45;739;"5,448550262";"5,043480734";"1,569496982";"76,54029196";"79,08038965";1
2:54:46;927;"3,86046202";"7,208917343";"2,907968756";"76,05538984";"84,67469872";0
2:54:47;1365;"2,687138745";"6,73114367";"2,895105755";"76,52289793";"69,08990044";0
2:54:48;971;"2,654536099";"6,267747927";"1,698233801";"77,39332232";"72,31707059";1
2:54:49;1278;"2,619162236";"14,72589986";"1,916702772";"85,08431089";"85,45396764";0
2:54:50;435;"2,014931433";"7,186192509";"1,888994038";"75,86372387";"85,00130187";1
2:54:51;559;"2,760159045";"15,92286849";"1,653289362";"78,75691867";"73,69934867";1
2:54:52;1333;"0,587266237";"4,68029535";"2,934181078";"77,40696239";"76,30789638";0
2:54:53;383;"2,307080884";"12,14488152";"2,800658469";"85,63443008";"80,67985844";1
2:54:54;714;"2,898654861";"12,26111434";"3,591369889";"78,79262061";"78,759927";0
2:54:55;725;"3,274450159";"6,924433031";"3,596950639";"76,56453588";"80,65373391";1
2:54:56;825;"4,278824585";"4,190734877";"5,986444962";"75,34065363";"85,01271451";1
2:54:57;813;"4,003465908";"2,865487512";"1,289676619";"76,63830463";"75,76807731";1
2:54:58;488;"4,515711833";"9,530766536";"4,665405268";"73,26043942";"80,98975081";1
2:54:59;511;"4,29617184";"4,669317531";"1,612000523";"76,73266927";"76,94881584";0
2:55:00;384;"2,866257564";"11,41896238";"3,074799936";"84,29049283";"83,87581367";1
2:55:01;1062;"3,461272088";"7,955024368";"2,28001686";"76,00339358";"75,87637262";0
2:55:02;781;"5,232077839";"7,463928041";"1,565228584";"76,9384893";"85,57379426";1
2:55:03;509;"3,364882226";"6,220950885";"1,561814123";"75,29348605";"71,73843253";1
2:55:04;721;"3,461302675";"15,28807084";"2,747878952";"74,09781509";"83,69737239";1
2:55:05;833;"2,821520136";"6,18773975";"2,830499581";"75,6900131";"73,95402241";1
2:55:06;530;"3,846563657";"8,666147734";"3,086600384";"77,87643314";"70,59498064";0
2:55:07;667;"3,125523911";"5,394130099";"2,573339067";"76,38453145";"79,77852543";0
2:55:08;841;"2,433717247";"6,861732939";"2,012246817";"77,13829242";"74,35102094";0
2:55:09;562;"2,825277759";"6,048096944";"1,689179786";"77,26119869";"76,62288601";0
2:55:10;561;"1,972728815";"7,582620119";"1,294326061";"74,51799589";"72,27680257";1
2:55:11;848;"4,978614526";"6,541365415";"0,788640386";"74,65733662";"68,85786797";0
2:55:12;520;"3,126686734";"3,223550652";"2,530767568";"74,83870276";"82,66307793";1
2:55:13;904;"4,975139862";"4,722210966";"2,287015561";"76,59604486";"76,234142";0
2:55:14;479;"5,691428916";"1,144959251";"2,19846636";"77,81162865";"84,58665356";1
2:55:15;652;"3,189196814";"4,321496689";"2,512944264";"77,02571663";"85,63200269";0
2:55:16;1296;"4,113971396";"6,912401348";"2,804133723";"78,44885597";"75,21912644";0
2:55:17;859;"4,319016763";"4,905669032";"2,186554846";"76,21971635";"84,65016713";0
2:55:18;978;"3,703655985";"7,585346994";"1,670380275";"75,50512664";"79,59353828";1
2:55:19;689;"2,801202849";"6,40489986";"1,618916685";"77,32132998";"72,37104444";1
2:55:20;1009;"3,736482637";"4,235111282";"2,74805211";"83,01146744";"81,89104936";0
2:55:21;624;"3,489767286";"5,820477108";"3,959007113";"75,39694829";"84,81073254";1
2:55:22;825;"3,089788041";"4,394208484";"2,49876933";"76,25669379";"76,77554419";1
2:55:23;519;"3,370380378";"4,930540389";"2,03745751";"76,46710684";"76,17854939";1
2:55:24;530;"2,111655433";"4,431196976";"2,309351476";"84,56889554";"87,52326747";1
2:55:25;1159;"2,844517667";"4,641001407";"1,727985444";"75,66417173";"83,41036983";0
2:55:26;567;"3,9218995";"6,264792148";"2,128764514";"77,98510781";"80,07483803";1
2:55:27;611;"2,993937012";"7,012012943";"1,542549004";"76,74118044";"80,80614845";1
2:55:28;649;"2,477021022";"5,283060912";"1,371248532";"80,14386563";"68,68459211";1
2:55:29;354;"2,217372818";"5,782351752";"1,715870106";"75,4342877";"82,34725451";1
2:55:30;750;"3,667952331";"4,457597974";"1,795454778";"75,36356801";"75,68767622";1
2:55:31;925;"2,441675872";"5,564504498";"1,357977074";"75,18168014";"78,99163543";1
2:55:32;805;"2,386715647";"8,623718833";"1,830973576";"74,72885944";"86,21004655";0
2:55:33;1019;"2,026016093";"6,205453153";"3,454551696";"74,99959286";"79,58589825";0
2:55:34;1114;"2,730246991";"6,466177374";"2,213452639";"84,51733295";"76,79623873";0
2:55:35;766;"2,828335928";"4,557105875";"1,505860682";"82,84158811";"83,46084302";1
2:55:36;965;"3,829427366";"5,292060724";"1,737204143";"77,2075953";"81,49326206";1
2:55:37;992;"3,195725853";"5,913403075";"2,480138351";"83,20275083";"70,50360539";1
2:55:38;1353;"2,10831191";"8,301658834";"3,1641572";"75,00718387";"73,73210252";0
2:55:39;1004;"2,352805285";"11,36305583";"1,770221448";"78,13437963";"73,6009087";1
2:55:40;1321;"2,27898787";"8,126801143";"1,468020209";"78,24977548";"78,72427538";0
2:55:41;994;"3,760496412";"9,967494866";"1,8957121";"78,03728979";"81,58028518";0
2:55:42;601;"3,040453527";"4,208545436";"1,954970736";"73,93287833";"68,18824743";1
2:55:43;1069;"3,19307457";"6,16624304";"1,343401189";"78,22377112";"75,72121448";0
2:55:44;889;"3,102808061";"12,38280405";"2,817262966";"79,79044616";"77,22865926";1
2:55:45;912;"2,477450741";"15,7275996";"1,211849928";"76,9168333";"80,65783916";1
2:55:46;764;"5,094962876";"5,64284164";"3,008798573";"76,76832045";"73,0597618";1
2:55:47;688;"5,060116338";"5,77725136";"2,632119748";"77,76191884";"71,17865059";1
2:55:48;446;"3,585221415";"4,257387289";"1,147641439";"78,34141525";"88,81646631";1
2:55:49;827;"2,171258494";"4,366872841";"3,025337612";"76,19761819";"73,63625424";0
2:55:50;1053;"2,281181006";"5,761889774";"2,119221221";"76,35337645";"83,35322019";1
2:55:51;1043;"3,970668663";"8,248152989";"3,283160998";"76,71915503";"71,4129785";0
2:55:52;1070;"2,815975023";"5,916063389";"2,448720071";"88,42486048";"92,2841291";0
2:55:53;970;"4,12904535";"6,878477555";"2,365519395";"74,5556039";"75,498148";1
2:55:54;640;"1,875776862";"5,371007115";"3,211737953";"77,22746155";"82,19011262";1
2:55:55;813;"4,126410917";"10,54702839";"1,94439978";"74,87392072";"73,7879134";0
2:55:56;833;"2,99450174";"8,844702909";"1,288147407";"77,17152108";"74,15705026";1
2:55:57;917;"3,620941298";"5,986937394";"2,661759061";"75,37151409";"78,85931807";1
2:55:58;591;"3,917114163";"3,798955208";"2,942338347";"75,46056396";"75,52017458";1
2:55:59;585;"3,471929572";"11,42756592";"1,80214503";"76,27877158";"72,88694155";1
2:56:00;1341;"2,357713655";"4,388354762";"1,677036187";"77,23750746";"86,2596882";1
2:56:01;792;"2,373042052";"5,942016899";"1,652203953";"77,84986609";"82,03869333";1
2:56:02;654;"4,771925166";"7,04839551";"2,149623133";"78,9393171";"78,27617092";0
2:56:03;386;"2,768136177";"7,061249311";"3,534223931";"76,29326541";"74,9175116";1
2:56:04;635;"4,081863633";"6,645464237";"6,755138774";"77,42833478";"83,82553602";1
2:56:05;643;"1,868911454";"2,793678665";"2,901769362";"75,04790282";"80,66399155";1
2:56:06;679;"3,292128278";"9,109190669";"2,856807285";"77,193702";"82,02155893";1
2:56:07;754;"4,571698616";"5,012368259";"1,774438494";"77,37274644";"79,0990761";1
2:56:08;968;"3,752912256";"4,988215259";"3,678730432";"74,86616797";"81,42745137";1
2:56:09;474;"1,972283424";"6,186817786";"0,753390323";"77,00955107";"76,28764145";1
2:56:10;666;"2,353205209";"5,832254929";"3,470845279";"76,51880018";"83,00752442";1
2:56:11;1799;"2,776676439";"7,228797563";"1,834901317";"87,57857063";"78,95137827";1
2:56:12;1313;"3,623575933";"6,670251983";"2,645482856";"76,32017585";"71,95776857";1
2:56:13;1158;"4,101855858";"6,871545262";"2,106323181";"76,10001749";"87,88289267";1
2:56:14;1113;"3,084417501";"4,995093873";"2,376511767";"77,87652919";"75,71707501";0
2:56:15;728;"2,529154975";"4,048485459";"3,866232619";"85,93398123";"78,25512036";0
2:56:16;866;"2,935301644";"8,191337863";"5,981792608";"83,21234486";"91,78539977";0
2:56:17;728;"2,977739471";"5,225831245";"4,893342806";"75,73858708";"70,56551816";0
2:56:18;1314;"1,992918826";"3,70736596";"1,074703686";"73,97164153";"86,70566349";0
2:56:19;648;"3,831993671";"7,604355846";"1,775421404";"78,27676901";"77,46184521";0
2:56:20;733;"4,531958923";"7,368993177";"2,699338828";"75,04116161";"82,04176476";1
2:56:21;1016;"2,959178551";"3,723164495";"3,245940461";"76,14259172";"88,48879147";1
2:56:22;1332;"5,009445011";"15,14942477";"1,201141285";"75,58957567";"77,82866938";0
2:56:23;521;"3,073264899";"5,494637043";"2,277703886";"77,14001305";"84,6680419";1
2:56:24;539;"4,26805358";"6,947899645";"1,972195373";"77,95129761";"83,1178046";1
2:56:25;807;"2,440885252";"7,433291314";"4,367615329";"78,16926438";"77,88770795";0
2:56:26;500;"4,098378245";"10,88795711";"0,543732364";"77,19371607";"81,17273444";1
2:56:27;1480;"3,573602411";"7,270017642";"2,531969643";"78,40730692";"82,87223433";1
2:56:28;500;"4,345105227";"13,80646383";"1,566532392";"76,85092116";"70,03352327";1
2:56:29;906;"4,136836785";"5,439018349";"3,064462254";"75,8012953";"78,31019024";0
2:56:30;640;"4,299563213";"6,918561617";"1,94023269";"77,68976805";"77,94952982";1
2:56:31;385;"4,241508856";"9,315969778";"1,227985778";"86,35253989";"84,78078472";1
2:56:32;847;"3,374748544";"9,370922343";"2,138950336";"84,58425535";"85,77548447";1
2:56:33;743;"4,127219914";"5,508924555";"2,236979222";"76,22610918";"87,92407471";1
2:56:34;1207;"2,473926949";"4,876040461";"5,100204475";"77,10901553";"79,04195383";0
2:56:35;1374;"3,285916116";"7,234992466";"2,586664264";"76,53850829";"81,30806507";1
2:56:36;1101;"2,795912056";"5,965046005";"3,367382995";"84,34439907";"89,50945977";0
2:56:37;461;"1,923133743";"6,811785293";"4,432648129";"78,00138943";"87,16618963";1
2:56:38;1135;"1,972852225";"4,967865306";"5,055596642";"77,37461639";"79,88187297";0
2:56:39;574;"3,361238039";"8,215114189";"1,406706421";"76,69206376";"75,10726314";1
2:56:40;570;"4,203548302";"5,497712501";"2,057960193";"81,45435605";"82,18337922";1
2:56:41;716;"3,043604163";"6,907669764";"2,887297752";"79,95672802";"72,06867942";1
2:56:42;595;"6,615158752";"13,5898129";"1,199812787";"76,95840381";"73,92298438";1
